fight_id,A_hp,A_ac,A_attack_bonus,A_speed,A_dmg_main,A_dmg_backup,B_hp,B_ac,B_attack_bonus,B_speed,B_dmg_main,B_dmg_backup,starting_distance,winner
3931,45,15,8,5,1d10+4,1d8+4,45,14,5,4,1d10+4,1d8+4,3.0,B
3932,33,17,8,5,1d8+4,1d8+4,49,18,5,3,1d8+4,1d6+4,8.0,A
3933,34,15,6,4,1d8+4,1d8+4,35,17,6,4,1d12+4,1d8+4,1.0,B
3934,48,15,6,3,1d10+4,1d6+4,37,16,8,3,1d8+4,1d6+4,2.0,A
3935,39,18,8,5,1d8+4,1d6+4,44,15,6,3,1d8+4,1d6+4,2.0,B
3936,32,16,8,3,1d12+4,1d8+4,32,14,5,3,1d10+4,1d8+4,1.0,A
3937,34,18,5,4,1d12+4,1d6+4,32,18,7,4,1d10+4,1d6+4,1.0,A
3938,44,15,8,4,1d8+4,1d6+4,34,16,7,4,1d10+4,1d8+4,10.0,A
3939,36,15,6,5,1d8+4,1d8+4,34,14,5,3,1d10+4,1d6+4,4.0,A
3940,32,14,6,4,1d12+4,1d6+4,32,18,6,5,1d8+4,1d6+4,4.0,A
3941,50,16,8,4,1d12+4,1d6+4,45,16,5,3,1d8+4,1d6+4,3.0,A
3942,30,14,6,4,1d12+4,1d6+4,36,16,5,5,1d12+4,1d6+4,1.0,A
3943,50,15,5,3,1d10+4,1d8+4,32,17,5,4,1d12+4,1d8+4,6.0,B
3944,49,14,5,4,1d8+4,1d8+4,42,17,6,3,1d10+4,1d6+4,9.0,A
3945,44,14,8,4,1d8+4,1d8+4,42,17,7,3,1d10+4,1d6+4,2.0,B
3946,47,17,7,3,1d12+4,1d6+4,38,14,5,3,1d8+4,1d6+4,9.0,A
3947,48,18,8,5,1d8+4,1d6+4,49,14,7,3,1d12+4,1d6+4,6.0,B
3948,35,14,6,5,1d12+4,1d8+4,30,15,5,5,1d10+4,1d6+4,3.0,A
3949,33,18,7,4,1d8+4,1d8+4,40,14,8,4,1d10+4,1d8+4,0.0,A
3950,40,15,8,4,1d12+4,1d6+4,41,14,7,4,1d10+4,1d6+4,5.0,A
3951,31,18,7,5,1d8+4,1d6+4,30,17,5,3,1d8+4,1d6+4,0.0,A
3952,42,15,8,3,1d8+4,1d8+4,43,14,7,5,1d12+4,1d8+4,1.0,B
3953,43,14,8,3,1d12+4,1d6+4,49,14,5,5,1d12+4,1d6+4,0.0,A
3954,34,18,5,5,1d8+4,1d6+4,36,14,8,5,1d8+4,1d6+4,0.0,A
3955,36,18,7,3,1d10+4,1d8+4,40,15,6,3,1d10+4,1d6+4,10.0,A
3956,34,17,7,5,1d10+4,1d8+4,50,15,8,3,1d12+4,1d6+4,7.0,B
3957,37,14,5,5,1d8+4,1d6+4,48,14,6,5,1d10+4,1d8+4,10.0,B
3958,37,17,5,5,1d12+4,1d8+4,44,14,5,3,1d8+4,1d8+4,0.0,B
3959,49,16,7,3,1d10+4,1d6+4,47,18,6,3,1d8+4,1d6+4,1.0,A
3960,35,17,5,4,1d12+4,1d8+4,50,15,5,5,1d12+4,1d6+4,3.0,B
3961,45,15,6,4,1d12+4,1d6+4,34,18,7,4,1d10+4,1d6+4,9.0,A
3962,50,14,5,3,1d12+4,1d8+4,44,18,5,4,1d12+4,1d8+4,7.0,B
3963,37,14,8,5,1d12+4,1d6+4,48,15,7,3,1d8+4,1d6+4,6.0,B
3964,50,17,8,5,1d10+4,1d8+4,42,18,8,5,1d12+4,1d6+4,2.0,A
3965,38,17,5,5,1d8+4,1d6+4,38,14,5,3,1d8+4,1d6+4,9.0,B
3966,47,17,8,4,1d12+4,1d6+4,43,14,5,5,1d10+4,1d6+4,1.0,A
3967,31,18,7,3,1d12+4,1d8+4,33,18,8,4,1d12+4,1d8+4,4.0,B
3968,45,15,7,3,1d10+4,1d6+4,39,14,7,4,1d8+4,1d6+4,3.0,B
3969,43,15,6,5,1d8+4,1d8+4,49,17,5,4,1d10+4,1d8+4,3.0,B
3970,47,17,7,5,1d10+4,1d8+4,38,16,8,5,1d8+4,1d8+4,10.0,B
3971,49,14,8,3,1d12+4,1d8+4,41,18,6,5,1d10+4,1d6+4,10.0,B
3972,45,18,6,5,1d8+4,1d8+4,44,15,6,4,1d12+4,1d8+4,10.0,B
3973,49,17,5,5,1d8+4,1d6+4,35,14,8,5,1d8+4,1d8+4,1.0,A
3974,36,17,8,4,1d8+4,1d8+4,33,15,7,3,1d10+4,1d8+4,10.0,A
3975,40,14,8,5,1d8+4,1d6+4,43,18,7,4,1d12+4,1d6+4,10.0,B
3976,36,18,8,3,1d8+4,1d6+4,45,17,7,3,1d8+4,1d6+4,9.0,B
3977,45,14,8,3,1d12+4,1d8+4,31,18,6,4,1d8+4,1d6+4,2.0,A
3978,40,18,8,4,1d12+4,1d8+4,34,16,6,5,1d8+4,1d6+4,7.0,A
3979,46,18,6,5,1d12+4,1d6+4,40,17,8,5,1d12+4,1d8+4,1.0,A
3980,37,14,5,5,1d8+4,1d6+4,49,17,5,5,1d10+4,1d8+4,0.0,B
3981,38,16,8,5,1d10+4,1d8+4,35,18,7,4,1d10+4,1d6+4,0.0,A
3982,44,16,8,3,1d10+4,1d6+4,40,15,7,3,1d8+4,1d8+4,2.0,A
3983,39,18,7,3,1d10+4,1d6+4,49,18,7,5,1d10+4,1d8+4,8.0,B
3984,30,17,6,4,1d10+4,1d6+4,35,18,5,3,1d10+4,1d6+4,3.0,B
3985,42,16,6,4,1d8+4,1d8+4,40,14,5,3,1d12+4,1d8+4,4.0,A
3986,40,18,8,5,1d8+4,1d8+4,44,17,6,5,1d12+4,1d6+4,6.0,A
3987,49,15,8,3,1d8+4,1d6+4,34,14,8,5,1d8+4,1d6+4,3.0,A
3988,43,15,8,3,1d12+4,1d6+4,39,17,6,3,1d10+4,1d8+4,2.0,B
3989,36,18,5,4,1d10+4,1d8+4,35,16,7,5,1d12+4,1d8+4,10.0,B
3990,39,15,7,3,1d8+4,1d8+4,37,15,6,3,1d8+4,1d6+4,5.0,A
3991,48,16,7,4,1d10+4,1d8+4,30,16,8,4,1d10+4,1d8+4,1.0,A
3992,31,18,8,4,1d12+4,1d8+4,35,16,8,4,1d8+4,1d8+4,4.0,A
3993,41,15,5,3,1d10+4,1d8+4,50,14,6,3,1d10+4,1d8+4,2.0,A
3994,33,14,6,4,1d12+4,1d8+4,47,17,6,5,1d10+4,1d6+4,6.0,B
3995,42,18,7,4,1d10+4,1d6+4,44,14,5,3,1d10+4,1d6+4,7.0,B
3996,38,17,7,3,1d10+4,1d8+4,42,18,6,4,1d10+4,1d6+4,6.0,A
3997,32,15,5,5,1d8+4,1d8+4,39,15,7,4,1d12+4,1d8+4,6.0,B
3998,33,15,8,4,1d12+4,1d6+4,37,16,6,3,1d10+4,1d6+4,5.0,B
3999,37,16,6,5,1d10+4,1d6+4,39,14,5,4,1d12+4,1d6+4,10.0,A
4000,47,18,5,4,1d10+4,1d8+4,40,17,7,3,1d10+4,1d6+4,8.0,A
4001,46,17,7,3,1d10+4,1d6+4,48,14,6,4,1d12+4,1d6+4,8.0,A
4002,48,16,5,4,1d12+4,1d8+4,38,17,6,5,1d8+4,1d8+4,9.0,B
4003,42,14,6,5,1d8+4,1d6+4,48,14,8,5,1d12+4,1d6+4,10.0,B
4004,45,15,8,4,1d8+4,1d8+4,33,14,5,4,1d10+4,1d6+4,7.0,A
4005,44,14,8,3,1d12+4,1d8+4,47,18,7,5,1d12+4,1d6+4,9.0,B
4006,33,17,8,4,1d10+4,1d6+4,46,16,7,3,1d8+4,1d6+4,0.0,A
4007,36,14,8,4,1d12+4,1d8+4,40,18,6,4,1d10+4,1d8+4,4.0,B
4008,42,16,7,5,1d8+4,1d6+4,31,17,7,3,1d12+4,1d8+4,8.0,A
4009,49,16,6,5,1d8+4,1d8+4,46,17,8,4,1d10+4,1d6+4,4.0,B
4010,32,14,6,5,1d12+4,1d8+4,40,18,8,3,1d12+4,1d6+4,3.0,B
4011,43,15,8,4,1d10+4,1d8+4,34,16,7,5,1d10+4,1d6+4,1.0,B
4012,38,16,7,3,1d12+4,1d6+4,34,15,8,4,1d8+4,1d8+4,4.0,A
4013,35,15,7,3,1d10+4,1d6+4,40,17,7,5,1d8+4,1d8+4,10.0,A
4014,34,14,7,3,1d10+4,1d8+4,31,17,7,4,1d10+4,1d6+4,3.0,A
4015,35,16,5,4,1d10+4,1d6+4,48,18,5,5,1d10+4,1d6+4,10.0,B
4016,37,18,5,5,1d12+4,1d8+4,40,14,5,3,1d8+4,1d8+4,0.0,A
4017,31,17,5,5,1d12+4,1d6+4,49,16,8,5,1d8+4,1d6+4,1.0,A
4018,42,16,6,3,1d8+4,1d8+4,45,16,8,4,1d12+4,1d6+4,6.0,B
4019,47,15,8,3,1d12+4,1d8+4,31,16,6,5,1d8+4,1d6+4,0.0,A
4020,30,14,6,5,1d8+4,1d6+4,41,17,5,5,1d8+4,1d6+4,1.0,B
4021,32,14,5,3,1d10+4,1d6+4,42,15,5,4,1d12+4,1d8+4,6.0,A
4022,50,15,5,5,1d12+4,1d8+4,30,15,7,4,1d12+4,1d8+4,5.0,A
4023,46,17,5,3,1d10+4,1d8+4,39,14,5,5,1d10+4,1d6+4,3.0,B
4024,44,16,7,5,1d12+4,1d6+4,47,18,6,5,1d10+4,1d8+4,3.0,A
4025,50,16,8,5,1d12+4,1d8+4,46,15,8,4,1d8+4,1d8+4,2.0,A
4026,32,17,5,3,1d10+4,1d6+4,35,14,7,5,1d8+4,1d8+4,7.0,A
4027,46,15,5,5,1d8+4,1d8+4,39,14,5,3,1d10+4,1d6+4,9.0,B
4028,31,18,8,3,1d10+4,1d8+4,42,17,5,4,1d8+4,1d6+4,9.0,A
4029,47,16,8,4,1d8+4,1d6+4,45,16,8,5,1d10+4,1d6+4,7.0,B
4030,38,18,7,5,1d12+4,1d8+4,36,15,7,5,1d12+4,1d6+4,6.0,A
4031,30,17,5,3,1d12+4,1d6+4,36,17,7,3,1d8+4,1d8+4,5.0,B
4032,31,17,5,5,1d8+4,1d6+4,47,15,8,3,1d12+4,1d6+4,8.0,B
4033,41,17,5,3,1d8+4,1d8+4,45,14,5,4,1d10+4,1d8+4,6.0,B
4034,46,18,7,3,1d12+4,1d8+4,47,15,8,5,1d12+4,1d8+4,1.0,A
4035,38,14,8,4,1d12+4,1d6+4,47,17,5,4,1d8+4,1d6+4,1.0,A
4036,42,14,6,5,1d8+4,1d8+4,37,17,6,3,1d12+4,1d6+4,2.0,B
4037,37,15,6,5,1d12+4,1d8+4,37,14,7,3,1d8+4,1d6+4,4.0,B
4038,47,16,7,4,1d10+4,1d8+4,48,16,6,5,1d12+4,1d8+4,6.0,A
4039,35,16,8,4,1d8+4,1d8+4,32,16,8,5,1d8+4,1d8+4,9.0,A
4040,39,17,6,3,1d12+4,1d6+4,49,14,8,4,1d10+4,1d6+4,9.0,A
4041,34,18,7,3,1d8+4,1d6+4,34,18,8,4,1d8+4,1d8+4,3.0,A
4042,48,16,7,3,1d12+4,1d8+4,49,18,8,5,1d8+4,1d8+4,5.0,B
4043,44,14,6,4,1d10+4,1d8+4,33,18,5,3,1d12+4,1d8+4,0.0,B
4044,49,17,5,4,1d12+4,1d6+4,42,15,8,3,1d12+4,1d8+4,7.0,A
4045,45,17,7,5,1d8+4,1d8+4,41,14,5,5,1d8+4,1d6+4,6.0,A
4046,42,14,6,5,1d8+4,1d6+4,42,16,6,4,1d8+4,1d6+4,10.0,B
4047,46,16,7,4,1d8+4,1d6+4,42,18,5,5,1d12+4,1d8+4,5.0,A
4048,34,18,7,4,1d10+4,1d6+4,49,17,8,3,1d12+4,1d8+4,6.0,B
4049,39,17,7,5,1d10+4,1d6+4,41,18,7,4,1d8+4,1d6+4,7.0,A
4050,36,17,5,4,1d8+4,1d6+4,40,18,7,3,1d8+4,1d8+4,6.0,A
4051,49,15,6,5,1d8+4,1d8+4,44,14,5,3,1d8+4,1d6+4,10.0,A
4052,31,15,5,3,1d8+4,1d6+4,32,16,6,5,1d12+4,1d8+4,10.0,A
4053,35,15,6,4,1d10+4,1d8+4,31,18,7,3,1d10+4,1d6+4,7.0,A
4054,48,18,8,5,1d10+4,1d6+4,31,15,6,5,1d10+4,1d8+4,3.0,A
4055,43,16,6,4,1d12+4,1d6+4,44,18,7,4,1d8+4,1d8+4,6.0,B
4056,48,15,7,3,1d10+4,1d6+4,31,17,7,5,1d8+4,1d6+4,1.0,B
4057,50,16,8,3,1d8+4,1d6+4,32,14,5,3,1d12+4,1d6+4,2.0,B
4058,37,16,7,4,1d12+4,1d6+4,34,15,8,5,1d12+4,1d8+4,3.0,A
4059,43,16,7,4,1d12+4,1d8+4,35,18,6,5,1d10+4,1d8+4,1.0,A
4060,50,18,7,5,1d10+4,1d8+4,30,18,6,5,1d8+4,1d8+4,2.0,A
4061,47,18,6,3,1d8+4,1d6+4,46,17,6,4,1d10+4,1d8+4,6.0,B
4062,50,14,7,3,1d8+4,1d8+4,31,15,7,5,1d12+4,1d6+4,4.0,B
4063,35,18,7,3,1d12+4,1d6+4,50,18,7,5,1d10+4,1d6+4,10.0,B
4064,40,14,7,5,1d12+4,1d8+4,42,17,6,4,1d12+4,1d6+4,1.0,A
4065,31,14,7,5,1d8+4,1d6+4,32,14,7,3,1d8+4,1d6+4,4.0,A
4066,44,17,6,4,1d12+4,1d6+4,32,16,5,5,1d8+4,1d6+4,8.0,A
4067,44,15,5,3,1d8+4,1d6+4,39,16,8,5,1d12+4,1d8+4,0.0,B
4068,48,18,8,4,1d12+4,1d6+4,40,17,8,5,1d12+4,1d8+4,1.0,A
4069,49,18,8,5,1d10+4,1d8+4,41,15,8,3,1d8+4,1d8+4,10.0,A
4070,41,17,6,5,1d12+4,1d8+4,30,16,7,4,1d8+4,1d8+4,1.0,A
4071,46,15,5,4,1d8+4,1d6+4,49,15,7,3,1d10+4,1d8+4,5.0,B
4072,49,15,8,4,1d10+4,1d8+4,38,15,6,5,1d12+4,1d6+4,4.0,A
4073,45,15,6,3,1d12+4,1d6+4,42,18,5,4,1d10+4,1d8+4,10.0,A
4074,40,17,8,4,1d8+4,1d8+4,42,18,6,4,1d12+4,1d6+4,5.0,B
4075,42,18,8,5,1d12+4,1d8+4,36,18,7,4,1d8+4,1d6+4,6.0,A
4076,32,17,7,5,1d8+4,1d6+4,42,15,7,5,1d10+4,1d8+4,5.0,B
4077,47,16,5,3,1d8+4,1d6+4,46,16,5,3,1d10+4,1d8+4,6.0,A
4078,35,15,8,4,1d8+4,1d6+4,37,14,8,3,1d10+4,1d8+4,4.0,A
4079,45,17,6,4,1d8+4,1d6+4,36,15,5,5,1d8+4,1d6+4,9.0,A
4080,43,14,6,4,1d10+4,1d8+4,33,14,5,4,1d10+4,1d6+4,2.0,A
4081,33,16,7,5,1d10+4,1d6+4,31,14,8,3,1d12+4,1d8+4,7.0,A
4082,34,14,7,3,1d8+4,1d8+4,45,14,8,5,1d12+4,1d6+4,10.0,B
4083,38,15,5,3,1d10+4,1d6+4,42,15,5,5,1d8+4,1d8+4,5.0,B
4084,47,16,7,3,1d12+4,1d8+4,32,15,7,3,1d12+4,1d8+4,4.0,A
4085,43,15,8,4,1d10+4,1d8+4,50,18,8,4,1d12+4,1d8+4,8.0,B
4086,32,18,5,3,1d10+4,1d8+4,46,17,6,5,1d12+4,1d8+4,0.0,A
4087,36,15,5,4,1d8+4,1d8+4,37,17,5,4,1d8+4,1d8+4,0.0,B
4088,43,16,8,5,1d8+4,1d6+4,43,14,6,3,1d10+4,1d6+4,0.0,A
4089,50,18,6,4,1d10+4,1d8+4,32,16,8,3,1d10+4,1d6+4,3.0,A
4090,43,16,8,3,1d10+4,1d8+4,35,17,8,3,1d10+4,1d8+4,6.0,A
4091,47,18,7,5,1d12+4,1d6+4,37,18,5,4,1d10+4,1d6+4,8.0,A
4092,42,18,8,3,1d8+4,1d6+4,40,17,5,3,1d8+4,1d8+4,6.0,A
4093,39,16,6,3,1d8+4,1d8+4,31,15,6,5,1d12+4,1d6+4,6.0,B
4094,33,14,5,5,1d8+4,1d8+4,48,16,6,3,1d8+4,1d6+4,2.0,B
4095,43,15,7,3,1d8+4,1d6+4,46,15,7,3,1d8+4,1d6+4,7.0,A
4096,35,16,7,3,1d12+4,1d8+4,49,18,8,5,1d8+4,1d6+4,1.0,B
4097,47,16,8,5,1d12+4,1d8+4,41,15,5,3,1d10+4,1d8+4,0.0,A
4098,47,15,8,3,1d8+4,1d8+4,39,18,7,5,1d12+4,1d6+4,6.0,B
4099,50,14,6,3,1d8+4,1d6+4,37,17,8,5,1d12+4,1d6+4,7.0,B
4100,38,15,6,3,1d12+4,1d8+4,32,15,8,3,1d12+4,1d6+4,0.0,A
4101,33,16,8,3,1d10+4,1d6+4,35,15,5,4,1d12+4,1d8+4,1.0,B
4102,33,18,7,4,1d8+4,1d6+4,37,14,5,3,1d12+4,1d6+4,10.0,B
4103,45,15,5,5,1d8+4,1d8+4,32,14,8,5,1d8+4,1d8+4,6.0,A
4104,37,16,6,5,1d10+4,1d8+4,45,15,7,4,1d8+4,1d8+4,9.0,B
4105,42,16,6,3,1d8+4,1d6+4,37,14,8,4,1d12+4,1d8+4,9.0,B
4106,30,14,7,3,1d10+4,1d8+4,30,16,8,4,1d12+4,1d8+4,1.0,B
4107,32,15,8,3,1d10+4,1d8+4,34,14,7,4,1d10+4,1d8+4,8.0,A
4108,43,16,6,3,1d12+4,1d6+4,35,16,8,5,1d10+4,1d8+4,0.0,B
4109,45,16,6,4,1d8+4,1d6+4,46,18,5,5,1d10+4,1d8+4,8.0,A
4110,36,14,7,3,1d8+4,1d8+4,44,16,8,4,1d12+4,1d6+4,2.0,B
4111,48,14,6,5,1d12+4,1d8+4,41,14,6,4,1d10+4,1d8+4,4.0,A
4112,30,18,5,5,1d10+4,1d8+4,37,17,6,4,1d8+4,1d8+4,5.0,B
4113,37,16,6,4,1d8+4,1d8+4,30,16,7,3,1d8+4,1d6+4,8.0,A
4114,31,17,5,3,1d12+4,1d8+4,46,17,8,4,1d8+4,1d6+4,1.0,B
4115,40,16,7,5,1d12+4,1d6+4,37,15,7,3,1d12+4,1d6+4,8.0,B
4116,48,14,8,3,1d12+4,1d8+4,44,15,5,5,1d12+4,1d8+4,7.0,A
4117,38,18,8,3,1d10+4,1d6+4,43,15,6,4,1d10+4,1d8+4,6.0,A
4118,34,14,7,4,1d12+4,1d8+4,33,16,6,5,1d10+4,1d6+4,7.0,A
4119,33,17,6,5,1d12+4,1d8+4,32,15,7,5,1d10+4,1d8+4,0.0,A
4120,35,16,8,4,1d12+4,1d6+4,44,16,5,3,1d10+4,1d8+4,5.0,A
4121,37,17,5,3,1d12+4,1d8+4,38,16,8,5,1d8+4,1d8+4,10.0,B
4122,47,17,6,5,1d12+4,1d6+4,50,14,7,5,1d10+4,1d8+4,7.0,A
4123,46,14,6,3,1d10+4,1d6+4,47,18,5,3,1d10+4,1d6+4,8.0,B
4124,41,17,5,3,1d12+4,1d6+4,37,15,6,5,1d12+4,1d6+4,8.0,A
4125,48,15,7,3,1d12+4,1d6+4,41,15,6,3,1d12+4,1d8+4,9.0,A
4126,50,17,5,4,1d12+4,1d8+4,35,16,8,4,1d8+4,1d6+4,9.0,A
4127,45,18,5,4,1d8+4,1d6+4,39,14,8,3,1d12+4,1d6+4,2.0,B
4128,44,17,7,3,1d10+4,1d6+4,40,17,6,5,1d8+4,1d6+4,1.0,B
4129,39,16,7,5,1d8+4,1d8+4,34,14,5,5,1d10+4,1d6+4,3.0,A
4130,36,18,5,5,1d12+4,1d6+4,39,18,8,5,1d12+4,1d8+4,10.0,B
4131,38,16,5,3,1d10+4,1d8+4,39,17,5,3,1d8+4,1d8+4,5.0,B
4132,32,17,5,3,1d8+4,1d8+4,33,17,8,5,1d12+4,1d6+4,10.0,B
4133,38,18,6,3,1d12+4,1d8+4,49,17,6,4,1d10+4,1d8+4,1.0,A
4134,37,15,5,3,1d8+4,1d6+4,35,17,8,5,1d8+4,1d6+4,0.0,A
4135,35,14,5,3,1d12+4,1d8+4,43,14,8,5,1d8+4,1d8+4,6.0,B
4136,39,16,6,3,1d8+4,1d6+4,45,17,8,4,1d12+4,1d6+4,8.0,A
4137,46,16,8,4,1d12+4,1d8+4,48,15,5,4,1d8+4,1d8+4,10.0,A
4138,30,15,5,5,1d12+4,1d6+4,36,15,8,4,1d8+4,1d6+4,6.0,B
4139,43,18,8,4,1d12+4,1d6+4,50,14,8,5,1d10+4,1d6+4,0.0,A
4140,40,16,6,3,1d8+4,1d8+4,32,17,5,5,1d10+4,1d8+4,0.0,A
4141,42,18,8,4,1d10+4,1d8+4,37,15,8,5,1d8+4,1d6+4,10.0,B
4142,44,18,6,3,1d12+4,1d6+4,40,17,6,5,1d10+4,1d8+4,10.0,B
4143,43,15,6,5,1d8+4,1d6+4,42,14,7,3,1d12+4,1d6+4,9.0,B
4144,50,14,8,5,1d10+4,1d8+4,37,18,5,4,1d12+4,1d8+4,3.0,A
4145,34,18,7,5,1d8+4,1d6+4,45,14,6,4,1d8+4,1d6+4,6.0,A
4146,46,18,8,4,1d12+4,1d8+4,34,16,6,3,1d12+4,1d8+4,0.0,A
4147,34,17,7,3,1d10+4,1d8+4,40,18,5,5,1d8+4,1d6+4,6.0,A
4148,49,15,7,5,1d10+4,1d6+4,33,16,7,5,1d12+4,1d6+4,3.0,B
4149,48,14,7,3,1d8+4,1d6+4,46,16,5,3,1d8+4,1d8+4,8.0,A
4150,34,18,6,5,1d12+4,1d6+4,44,17,7,5,1d8+4,1d8+4,4.0,B
4151,42,18,5,4,1d10+4,1d6+4,40,18,7,4,1d12+4,1d8+4,0.0,B
4152,44,18,6,3,1d10+4,1d6+4,37,15,8,3,1d10+4,1d6+4,2.0,A
4153,31,14,5,3,1d10+4,1d6+4,31,14,7,4,1d12+4,1d8+4,10.0,A
4154,36,16,6,5,1d10+4,1d6+4,40,15,6,3,1d10+4,1d6+4,2.0,A
4155,34,16,5,3,1d10+4,1d8+4,48,17,7,4,1d10+4,1d8+4,4.0,A
4156,36,15,6,3,1d12+4,1d8+4,41,16,6,3,1d12+4,1d6+4,8.0,B
4157,36,16,6,3,1d12+4,1d6+4,34,15,7,5,1d12+4,1d6+4,5.0,A
4158,42,17,8,4,1d10+4,1d6+4,32,14,7,3,1d10+4,1d6+4,0.0,A
4159,33,15,6,4,1d10+4,1d8+4,49,15,5,5,1d12+4,1d6+4,3.0,B
4160,40,15,5,5,1d10+4,1d6+4,48,15,6,3,1d12+4,1d6+4,1.0,A
4161,43,14,7,3,1d12+4,1d6+4,40,16,6,4,1d10+4,1d8+4,4.0,A
4162,33,16,7,3,1d8+4,1d6+4,37,18,8,4,1d10+4,1d8+4,10.0,B
4163,31,16,8,5,1d8+4,1d8+4,39,14,8,4,1d8+4,1d6+4,2.0,B
4164,45,17,7,3,1d8+4,1d8+4,44,18,8,4,1d12+4,1d6+4,7.0,A
4165,40,18,8,4,1d8+4,1d8+4,32,15,8,5,1d10+4,1d8+4,5.0,B
4166,50,15,5,3,1d8+4,1d6+4,35,15,8,5,1d10+4,1d8+4,3.0,A
4167,35,17,7,3,1d10+4,1d6+4,40,15,5,4,1d10+4,1d6+4,5.0,B
4168,38,18,7,5,1d8+4,1d6+4,48,18,6,5,1d12+4,1d8+4,4.0,B
4169,31,17,5,5,1d12+4,1d8+4,48,16,6,5,1d8+4,1d8+4,2.0,B
4170,32,15,8,4,1d12+4,1d6+4,47,16,7,5,1d8+4,1d8+4,0.0,A
4171,33,14,5,5,1d12+4,1d8+4,33,14,5,5,1d12+4,1d8+4,9.0,B
4172,35,14,6,3,1d12+4,1d6+4,42,16,7,4,1d10+4,1d6+4,0.0,A
4173,34,14,8,3,1d12+4,1d6+4,33,14,5,4,1d12+4,1d8+4,3.0,B
4174,43,15,8,5,1d12+4,1d6+4,41,15,8,4,1d10+4,1d8+4,4.0,A
4175,43,15,8,5,1d12+4,1d8+4,30,14,6,5,1d12+4,1d8+4,1.0,A
4176,36,14,8,3,1d12+4,1d8+4,41,16,5,4,1d12+4,1d6+4,0.0,A
4177,42,15,8,5,1d10+4,1d6+4,42,18,7,3,1d10+4,1d6+4,10.0,B
4178,34,15,8,3,1d8+4,1d6+4,48,17,8,5,1d8+4,1d8+4,5.0,B
4179,31,18,7,4,1d10+4,1d8+4,50,16,8,3,1d10+4,1d8+4,8.0,B
4180,41,14,6,4,1d12+4,1d6+4,49,15,8,4,1d10+4,1d8+4,3.0,A
4181,41,18,6,3,1d12+4,1d6+4,30,18,5,4,1d10+4,1d6+4,0.0,B
4182,30,18,7,3,1d12+4,1d6+4,42,15,5,5,1d12+4,1d8+4,0.0,A
4183,30,18,7,3,1d8+4,1d6+4,50,16,5,5,1d12+4,1d6+4,8.0,A
4184,45,17,5,4,1d12+4,1d8+4,38,17,6,4,1d12+4,1d8+4,1.0,B
4185,42,18,7,3,1d12+4,1d6+4,31,15,5,5,1d10+4,1d6+4,6.0,A
4186,35,14,7,3,1d8+4,1d8+4,43,16,8,3,1d12+4,1d8+4,0.0,B
4187,49,15,5,5,1d10+4,1d8+4,30,15,8,4,1d12+4,1d8+4,2.0,A
4188,50,14,5,5,1d10+4,1d6+4,45,16,7,3,1d12+4,1d8+4,9.0,A
4189,37,17,6,4,1d12+4,1d6+4,34,16,6,5,1d10+4,1d6+4,0.0,B
4190,36,16,6,3,1d8+4,1d6+4,47,18,5,3,1d10+4,1d6+4,9.0,A
4191,46,17,7,3,1d10+4,1d6+4,46,15,5,3,1d12+4,1d8+4,9.0,A
4192,33,18,6,5,1d12+4,1d6+4,46,17,7,5,1d12+4,1d6+4,8.0,B
4193,31,16,7,4,1d10+4,1d8+4,35,14,6,3,1d8+4,1d6+4,3.0,B
4194,32,15,6,4,1d8+4,1d6+4,40,18,7,5,1d8+4,1d8+4,2.0,B
4195,40,14,8,3,1d8+4,1d8+4,36,18,8,5,1d8+4,1d8+4,4.0,A
4196,44,14,8,4,1d10+4,1d8+4,34,14,5,5,1d8+4,1d8+4,3.0,A
4197,34,16,7,4,1d10+4,1d8+4,34,18,8,4,1d10+4,1d6+4,10.0,A
4198,42,17,8,4,1d12+4,1d8+4,30,17,8,4,1d12+4,1d8+4,2.0,B
4199,36,18,8,3,1d12+4,1d6+4,47,15,6,4,1d10+4,1d8+4,9.0,B
4200,43,18,5,4,1d12+4,1d8+4,41,14,7,3,1d12+4,1d8+4,4.0,B
4201,31,14,8,5,1d8+4,1d6+4,37,15,7,5,1d12+4,1d6+4,10.0,B
4202,36,15,8,3,1d8+4,1d8+4,45,17,5,4,1d10+4,1d8+4,7.0,B
4203,36,16,6,3,1d8+4,1d8+4,32,17,6,5,1d12+4,1d8+4,0.0,A
4204,50,16,6,5,1d10+4,1d8+4,37,17,7,3,1d8+4,1d6+4,9.0,A
4205,40,16,8,3,1d12+4,1d8+4,39,17,5,4,1d10+4,1d6+4,5.0,B
4206,36,15,7,5,1d8+4,1d8+4,40,14,6,4,1d10+4,1d8+4,0.0,B
4207,37,15,7,3,1d8+4,1d8+4,45,17,5,4,1d8+4,1d6+4,3.0,B
4208,43,15,8,3,1d8+4,1d8+4,34,15,5,3,1d10+4,1d6+4,4.0,A
4209,43,18,8,4,1d8+4,1d6+4,39,18,8,4,1d12+4,1d8+4,9.0,A
4210,34,14,8,3,1d8+4,1d8+4,41,17,8,3,1d8+4,1d8+4,9.0,B
4211,34,14,6,3,1d8+4,1d6+4,34,16,8,3,1d10+4,1d8+4,0.0,B
4212,49,18,8,3,1d8+4,1d8+4,50,15,7,4,1d12+4,1d6+4,2.0,A
4213,49,16,5,3,1d12+4,1d8+4,44,18,7,4,1d8+4,1d8+4,5.0,B
